Experiment ID                :  onemax
Problem Type                 :  PD
Data Input File Name         :  NA
Number of Runs               :  50
Generations per Run          :  200
Population Size              :  500
Selection Method             :  2
Fitness Scaling Type         :  0
Min or Max Fitness           :  max
Crossover Type               :  1
Crossover Rate               :  1.0
Mutation Type                :  1
Mutation Rate                :  0.01
Random Number Seed           :  75982
Number of Genes/Points       :  1
Size of Genes                :  8


 R  38	 G 152	      4	       4.41	       0.22	
 R  38	 G 153	      4	      4.411	      0.222	
 R  38	 G 154	      4	       4.42	      0.211	
 R  38	 G 155	      4	      4.395	      0.233	
 R  38	 G 156	      4	      4.409	       0.22	
 R  38	 G 157	      5	      4.385	      0.235	
 R  38	 G 158	      4	       4.42	      0.222	
 R  38	 G 159	      4	      4.402	      0.218	
 R  38	 G 160	      4	      4.411	       0.22	
 R  38	 G 161	      4	      4.401	      0.217	
 R  38	 G 162	      4	      4.395	       0.23	
 R  38	 G 163	      4	      4.417	      0.214	
 R  38	 G 164	      5	      4.418	      0.224	
 R  38	 G 165	      4	      4.395	      0.218	
 R  38	 G 166	      4	      4.405	       0.21	
 R  38	 G 167	      4	       4.39	      0.224	
 R  38	 G 168	      4	      4.401	      0.235	
 R  38	 G 169	      4	      4.406	      0.225	
 R  38	 G 170	      4	       4.39	      0.232	
 R  38	 G 171	      4	      4.411	       0.22	
 R  38	 G 172	      4	      4.402	      0.218	
 R  38	 G 173	      4	      4.402	      0.219	
 R  38	 G 174	      5	      4.401	      0.236	
 R  38	 G 175	      4	      4.415	      0.219	
 R  38	 G 176	      4	      4.415	      0.207	
 R  38	 G 177	      4	      4.408	      0.229	
 R  38	 G 178	      4	      4.385	      0.218	
 R  38	 G 179	      4	      4.392	      0.238	
 R  38	 G 180	      4	      4.408	      0.212	
 R  38	 G 181	      4	      4.411	      0.231	
 R  38	 G 182	      4	      4.414	      0.215	
 R  38	 G 183	      4	      4.416	      0.215	
 R  38	 G 184	      4	      4.398	      0.211	
 R  38	 G 185	      4	      4.419	       0.21	
 R  38	 G 186	      4	      4.411	      0.223	
 R  38	 G 187	      4	      4.412	      0.212	
 R  38	 G 188	      4	      4.418	      0.216	
 R  38	 G 189	      4	       4.41	      0.213	
 R  38	 G 190	      4	      4.407	      0.223	
 R  38	 G 191	      4	      4.415	       0.22	
 R  38	 G 192	      5	      4.399	      0.231	
 R  38	 G 193	      4	      4.393	      0.221	
 R  38	 G 194	      4	      4.411	      0.218	
 R  38	 G 195	      4	      4.387	      0.229	
 R  38	 G 196	      4	      4.388	       0.23	
 R  38	 G 197	      4	      4.428	      0.211	
 R  38	 G 198	      4	      4.388	      0.214	
 R  38	 G 199	      4	      4.394	      0.231	
38  	  95
First move: 1 
Percent chance: 0.005797247185130889 1.3017580477636096E-7 0.02403720276593247 0.010518822825502303 0.11726158882376905 0.0 0.0 0.0 
   RawFitness:          5.08

 R  39	 G   0	      4	      4.184	      0.292	
 R  39	 G   1	      5	      4.273	      0.265	
 R  39	 G   2	      5	      4.299	      0.271	
 R  39	 G   3	      4	      4.329	      0.261	
 R  39	 G   4	      5	      4.327	       0.27	
 R  39	 G   5	      4	      4.345	      0.247	
 R  39	 G   6	      5	      4.364	      0.256	
 R  39	 G   7	      5	      4.353	      0.246	
 R  39	 G   8	      4	      4.383	      0.238	
 R  39	 G   9	      4	      4.349	      0.249	
 R  39	 G  10	      5	      4.375	      0.247	
 R  39	 G  11	      4	      4.368	      0.246	
 R  39	 G  12	      4	      4.371	      0.237	
 R  39	 G  13	      4	      4.378	      0.242	
 R  39	 G  14	      4	      4.363	      0.242	
 R  39	 G  15	      4	      4.366	      0.245	
 R  39	 G  16	      4	      4.376	      0.235	
 R  39	 G  17	      4	      4.379	      0.236	
 R  39	 G  18	      4	      4.348	      0.237	
 R  39	 G  19	      4	       4.38	      0.234	
 R  39	 G  20	      4	      4.368	      0.252	
 R  39	 G  21	      4	      4.382	      0.244	
 R  39	 G  22	      4	      4.367	      0.243	
 R  39	 G  23	      4	       4.38	      0.243	
 R  39	 G  24	      4	       4.38	      0.238	
 R  39	 G  25	      4	      4.364	      0.237	
 R  39	 G  26	      5	      4.395	      0.249	
 R  39	 G  27	      4	      4.393	      0.247	
 R  39	 G  28	      4	      4.364	       0.25	
 R  39	 G  29	      4	      4.398	      0.232	
 R  39	 G  30	      4	       4.37	      0.231	
 R  39	 G  31	      4	      4.358	      0.241	
 R  39	 G  32	      4	      4.368	      0.241	
 R  39	 G  33	      4	       4.37	      0.229	
 R  39	 G  34	      4	      4.395	      0.223	
 R  39	 G  35	      4	       4.37	      0.229	
 R  39	 G  36	      5	      4.377	      0.248	
 R  39	 G  37	      4	      4.393	       0.23	
 R  39	 G  38	      4	      4.379	      0.231	
 R  39	 G  39	      5	      4.413	      0.239	
 R  39	 G  40	      5	        4.4	      0.232	
 R  39	 G  41	      5	      4.395	      0.238	
 R  39	 G  42	      4	      4.388	      0.222	
 R  39	 G  43	      4	      4.419	       0.22	
 R  39	 G  44	      5	      4.403	      0.226	
 R  39	 G  45	      4	      4.397	      0.214	
 R  39	 G  46	      4	      4.393	      0.225	
 R  39	 G  47	      4	      4.391	       0.23	
 R  39	 G  48	      4	      4.373	       0.24	
 R  39	 G  49	      4	      4.397	      0.227	
 R  39	 G  50	      4	      4.399	      0.238	
 R  39	 G  51	      4	      4.369	      0.241	
 R  39	 G  52	      4	      4.387	      0.237	
 R  39	 G  53	      4	      4.396	      0.234	
 R  39	 G  54	      4	      4.388	      0.239	
 R  39	 G  55	      4	       4.39	      0.221	
 R  39	 G  56	      5	      4.389	       0.23	
 R  39	 G  57	      4	      4.401	      0.234	
 R  39	 G  58	      4	      4.396	      0.223	
 R  39	 G  59	      4	      4.395	       0.24	
 R  39	 G  60	      4	      4.403	      0.239	
 R  39	 G  61	      4	      4.399	      0.227	
 R  39	 G  62	      4	      4.405	      0.216	
 R  39	 G  63	      4	      4.396	      0.233	
 R  39	 G  64	      5	      4.408	       0.23	
 R  39	 G  65	      4	        4.4	      0.241	
 R  39	 G  66	      4	      4.398	       0.21	
 R  39	 G  67	      4	      4.412	      0.217	
 R  39	 G  68	      4	      4.395	      0.232	
 R  39	 G  69	      4	      4.403	      0.233	
 R  39	 G  70	      5	      4.401	      0.223	
 R  39	 G  71	      4	       4.41	      0.221	
 R  39	 G  72	      4	      4.401	      0.228	
 R  39	 G  73	      4	      4.408	      0.212	
 R  39	 G  74	      4	        4.4	      0.229	
 R  39	 G  75	      5	      4.405	      0.232	
 R  39	 G  76	      4	      4.414	      0.219	
 R  39	 G  77	      4	       4.39	      0.244	
 R  39	 G  78	      5	      4.383	      0.235	
 R  39	 G  79	      5	      4.414	      0.213	
 R  39	 G  80	      4	      4.396	      0.238	
 R  39	 G  81	      4	      4.408	      0.233	
 R  39	 G  82	      5	       4.42	       0.22	
 R  39	 G  83	      4	      4.405	      0.236	
 R  39	 G  84	      4	      4.404	      0.216	
 R  39	 G  85	      5	      4.418	      0.228	
 R  39	 G  86	      4	      4.407	      0.227	
 R  39	 G  87	      4	      4.406	      0.232	
 R  39	 G  88	      4	      4.413	       0.22	
 R  39	 G  89	      5	      4.392	      0.236	
 R  39	 G  90	      4	      4.401	      0.229	
 R  39	 G  91	      4	      4.402	      0.225	
 R  39	 G  92	      4	      4.408	      0.218	
 R  39	 G  93	      4	        4.4	      0.223	
 R  39	 G  94	      5	      4.411	       0.22	
 R  39	 G  95	      4	      4.408	      0.211	
 R  39	 G  96	      4	      4.416	      0.233	
 R  39	 G  97	      4	      4.372	      0.228	
 R  39	 G  98	      4	      4.394	      0.224	
 R  39	 G  99	      4	      4.396	       0.23	
 R  39	 G 100	      4	      4.426	      0.216	
 R  39	 G 101	      4	      4.398	      0.223	
 R  39	 G 102	      5	      4.398	      0.224	
 R  39	 G 103	      4	      4.405	      0.222	
 R  39	 G 104	      4	       4.39	      0.218	
 R  39	 G 105	      4	      4.417	      0.225	
 R  39	 G 106	      4	      4.405	      0.219	
 R  39	 G 107	      4	      4.398	      0.236	
 R  39	 G 108	      4	      4.413	      0.231	
 R  39	 G 109	      5	      4.383	      0.248	
 R  39	 G 110	      4	      4.406	      0.213	
 R  39	 G 111	      4	      4.417	      0.221	
 R  39	 G 112	      4	      4.413	      0.218	
 R  39	 G 113	      4	      4.403	       0.23	
 R  39	 G 114	      4	      4.392	      0.223	
 R  39	 G 115	      4	      4.406	      0.221	
 R  39	 G 116	      5	      4.395	      0.243	
 R  39	 G 117	      4	      4.395	      0.229	
 R  39	 G 118	      4	      4.402	      0.226	
 R  39	 G 119	      4	       4.41	      0.214	
 R  39	 G 120	      4	      4.398	      0.236	
 R  39	 G 121	      4	       4.39	       0.22	
 R  39	 G 122	      4	      4.375	      0.229	
 R  39	 G 123	      4	      4.407	       0.22	
 R  39	 G 124	      4	      4.405	       0.24	
 R  39	 G 125	      5	      4.417	      0.232	
 R  39	 G 126	      4	      4.404	      0.237	
 R  39	 G 127	      4	      4.392	      0.244	
 R  39	 G 128	      4	      4.412	      0.238	
 R  39	 G 129	      4	      4.405	       0.25	
 R  39	 G 130	      4	      4.396	      0.242	
 R  39	 G 131	      4	      4.401	      0.243	
 R  39	 G 132	      4	      4.392	      0.241	
 R  39	 G 133	      4	      4.392	      0.242	
 R  39	 G 134	      4	      4.402	      0.231	
 R  39	 G 135	      4	      4.403	      0.234	
 R  39	 G 136	      4	      4.392	      0.238	
 R  39	 G 137	      4	      4.392	      0.242	
 R  39	 G 138	      4	      4.387	      0.251	
 R  39	 G 139	      4	      4.375	      0.251	
 R  39	 G 140	      4	      4.416	      0.235	
 R  39	 G 141	      4	      4.404	      0.242	
 R  39	 G 142	      5	      4.415	      0.226	
 R  39	 G 143	      4	       4.37	      0.244	
 R  39	 G 144	      4	      4.395	      0.247	
 R  39	 G 145	      4	      4.394	      0.249	
 R  39	 G 146	      4	      4.373	      0.254	
 R  39	 G 147	      4	      4.386	      0.245	
 R  39	 G 148	      4	        4.4	       0.24	
 R  39	 G 149	      5	      4.381	       0.25	
 R  39	 G 150	      4	      4.397	      0.231	
 R  39	 G 151	      4	      4.406	       0.24	
 R  39	 G 152	      4	      4.392	      0.237	
 R  39	 G 153	      4	      4.406	      0.237	
 R  39	 G 154	      4	      4.396	      0.239	
 R  39	 G 155	      4	      4.418	      0.234	
 R  39	 G 156	      4	      4.408	      0.254	
 R  39	 G 157	      4	      4.407	      0.239	
 R  39	 G 158	      4	      4.378	      0.239	
 R  39	 G 159	      4	      4.406	      0.227	
 R  39	 G 160	      5	      4.398	      0.243	
 R  39	 G 161	      4	      4.387	      0.239	
 R  39	 G 162	      4	       4.39	      0.237	
 R  39	 G 163	      4	      4.403	      0.235	
 R  39	 G 164	      4	      4.395	      0.244	
 R  39	 G 165	      4	      4.404	       0.25	
 R  39	 G 166	      4	      4.395	      0.243	
 R  39	 G 167	      4	      4.408	      0.245	
 R  39	 G 168	      4	      4.419	      0.231	
 R  39	 G 169	      4	      4.419	      0.232	
 R  39	 G 170	      4	      4.383	      0.246	
 R  39	 G 171	      4	      4.411	      0.235	
 R  39	 G 172	      4	      4.419	       0.23	
 R  39	 G 173	      4	       4.41	      0.231	
 R  39	 G 174	      4	      4.389	       0.24	
 R  39	 G 175	      5	      4.393	      0.243	
 R  39	 G 176	      5	      4.401	      0.244	
 R  39	 G 177	      5	      4.401	      0.247	
 R  39	 G 178	      4	      4.392	      0.239	
 R  39	 G 179	      4	      4.416	      0.244	
 R  39	 G 180	      5	      4.394	      0.244	
 R  39	 G 181	      4	      4.376	      0.247	
 R  39	 G 182	      4	      4.377	      0.236	
 R  39	 G 183	      4	      4.403	      0.236	
 R  39	 G 184	      4	      4.407	      0.229	
 R  39	 G 185	      4	      4.382	      0.253	
 R  39	 G 186	      4	      4.401	      0.231	
 R  39	 G 187	      4	      4.399	      0.249	
 R  39	 G 188	      4	      4.409	      0.247	
 R  39	 G 189	      4	      4.402	      0.243	
 R  39	 G 190	      4	        4.4	      0.247	
 R  39	 G 191	      5	      4.395	      0.238	
 R  39	 G 192	      4	      4.404	      0.248	
 R  39	 G 193	      4	      4.403	      0.242	
 R  39	 G 194	      4	      4.418	      0.243	
 R  39	 G 195	      4	      4.382	      0.234	
 R  39	 G 196	      4	      4.397	      0.243	
 R  39	 G 197	      5	      4.397	       0.23	
 R  39	 G 198	      4	      4.404	       0.25	
 R  39	 G 199	      4	      4.396	      0.237	
39  	  41
First move: 1 
Percent chance: 0.043337221011146766 0.2287983638728238 0.1124906851517115 0.2394610604161277 0.12484881667876915 0.02152549808101037 0.0 0.22953835478841073 
   RawFitness:          5.16

 R  40	 G   0	      4	      4.213	      0.293	
 R  40	 G   1	      4	      4.285	      0.279	
 R  40	 G   2	      4	      4.303	      0.271	
 R  40	 G   3	      4	      4.327	       0.28	
 R  40	 G   4	      5	      4.358	      0.256	
 R  40	 G   5	      4	      4.352	      0.249	
 R  40	 G   6	      4	      4.357	      0.249	
 R  40	 G   7	      4	      4.372	      0.243	
 R  40	 G   8	      4	      4.355	      0.255	
 R  40	 G   9	      5	      4.368	      0.247	
 R  40	 G  10	      4	      4.386	      0.249	
 R  40	 G  11	      4	      4.386	      0.235	
 R  40	 G  12	      4	      4.383	      0.227	
 R  40	 G  13	      5	      4.391	      0.239	
 R  40	 G  14	      4	      4.391	      0.238	
 R  40	 G  15	      5	      4.378	      0.231	
 R  40	 G  16	      4	      4.384	      0.227	
 R  40	 G  17	      4	       4.38	      0.248	
 R  40	 G  18	      4	      4.404	      0.223	
 R  40	 G  19	      4	      4.408	      0.232	
 R  40	 G  20	      4	        4.4	      0.237	
 R  40	 G  21	      4	      4.404	      0.232	
 R  40	 G  22	      4	      4.411	      0.233	
 R  40	 G  23	      4	       4.39	      0.233	
 R  40	 G  24	      5	      4.405	      0.227	
 R  40	 G  25	      5	      4.386	      0.236	
 R  40	 G  26	      4	      4.403	      0.231	
 R  40	 G  27	      4	      4.404	      0.225	
 R  40	 G  28	      4	      4.402	       0.23	
 R  40	 G  29	      4	      4.395	       0.24	
 R  40	 G  30	      4	      4.386	      0.228	
 R  40	 G  31	      5	      4.398	      0.215	
 R  40	 G  32	      4	      4.396	      0.229	
 R  40	 G  33	      4	       4.39	      0.222	
 R  40	 G  34	      4	        4.4	      0.223	
 R  40	 G  35	      4	      4.397	      0.229	
 R  40	 G  36	      4	      4.402	      0.235	
 R  40	 G  37	      4	      4.408	      0.221	
 R  40	 G  38	      4	      4.403	      0.222	
 R  40	 G  39	      4	      4.394	      0.217	
 R  40	 G  40	      4	      4.392	      0.224	
 R  40	 G  41	      4	      4.395	      0.231	
 R  40	 G  42	      4	       4.41	      0.237	
 R  40	 G  43	      4	      4.393	      0.243	
 R  40	 G  44	      4	      4.402	      0.241	
 R  40	 G  45	      4	       4.41	      0.227	
 R  40	 G  46	      4	      4.384	      0.232	
 R  40	 G  47	      4	      4.389	      0.241	
 R  40	 G  48	      4	      4.402	       0.25	
 R  40	 G  49	      4	      4.385	      0.248	
 R  40	 G  50	      4	      4.409	      0.246	
 R  40	 G  51	      4	       4.41	      0.247	
 R  40	 G  52	      4	      4.404	      0.237	
 R  40	 G  53	      4	      4.405	      0.239	
 R  40	 G  54	      4	      4.401	      0.235	
 R  40	 G  55	      4	      4.412	      0.235	
 R  40	 G  56	      4	       4.39	      0.243	
 R  40	 G  57	      4	      4.388	      0.244	
 R  40	 G  58	      4	      4.401	      0.243	
 R  40	 G  59	      4	      4.395	      0.242	
 R  40	 G  60	      4	      4.412	      0.228	
 R  40	 G  61	      4	      4.396	      0.235	
 R  40	 G  62	      4	       4.41	      0.235	
 R  40	 G  63	      4	      4.396	      0.253	
 R  40	 G  64	      4	      4.407	      0.232	
 R  40	 G  65	      4	       4.39	      0.249	
 R  40	 G  66	      4	      4.413	      0.232	
 R  40	 G  67	      4	      4.394	      0.238	
 R  40	 G  68	      4	      4.405	      0.242	
 R  40	 G  69	      4	      4.387	      0.253	
 R  40	 G  70	      4	      4.409	      0.245	
 R  40	 G  71	      4	      4.391	      0.233	
 R  40	 G  72	      4	      4.431	      0.238	
 R  40	 G  73	      4	      4.395	      0.236	
 R  40	 G  74	      4	      4.415	      0.221	
 R  40	 G  75	      4	      4.385	      0.238	
 R  40	 G  76	      4	      4.405	      0.242	
 R  40	 G  77	      4	      4.385	      0.244	
 R  40	 G  78	      5	      4.391	      0.239	
 R  40	 G  79	      5	      4.402	      0.248	
 R  40	 G  80	      4	      4.428	      0.229	
 R  40	 G  81	      4	      4.388	      0.249	
 R  40	 G  82	      4	      4.393	      0.246	
 R  40	 G  83	      4	      4.404	      0.258	
 R  40	 G  84	      4	      4.407	      0.251	
 R  40	 G  85	      5	       4.42	      0.246	
 R  40	 G  86	      4	        4.4	      0.234	
 R  40	 G  87	      4	      4.416	      0.233	
 R  40	 G  88	      4	      4.403	      0.246	
 R  40	 G  89	      4	      4.396	      0.239	
 R  40	 G  90	      5	      4.411	      0.241	
 R  40	 G  91	      4	      4.397	      0.241	
 R  40	 G  92	      4	      4.405	      0.248	
 R  40	 G  93	      4	      4.415	       0.23	
 R  40	 G  94	      4	      4.401	      0.235	
 R  40	 G  95	      4	      4.404	       0.24	
 R  40	 G  96	      4	      4.391	      0.248	
 R  40	 G  97	      4	      4.403	      0.235	
 R  40	 G  98	      4	      4.397	      0.244	
 R  40	 G  99	      4	      4.396	      0.238	
 R  40	 G 100	      5	      4.388	      0.249	
 R  40	 G 101	      4	      4.392	      0.228	
 R  40	 G 102	      5	      4.396	      0.261	
 R  40	 G 103	      4	        4.4	       0.23	
 R  40	 G 104	      4	        4.4	      0.236	
 R  40	 G 105	      4	      4.401	      0.235	
 R  40	 G 106	      4	      4.402	      0.227	
 R  40	 G 107	      4	      4.395	      0.251	
 R  40	 G 108	      4	      4.386	      0.248	
 R  40	 G 109	      4	      4.391	      0.239	
 R  40	 G 110	      4	      4.411	      0.244	
 R  40	 G 111	      4	      4.388	      0.241	
 R  40	 G 112	      4	      4.395	      0.249	
 R  40	 G 113	      4	      4.409	      0.237	
 R  40	 G 114	      4	      4.391	      0.252	
 R  40	 G 115	      4	      4.404	      0.243	
 R  40	 G 116	      4	      4.386	      0.246	
 R  40	 G 117	      4	      4.413	      0.226	
 R  40	 G 118	      4	        4.4	      0.239	
 R  40	 G 119	      4	       4.41	       0.23	
 R  40	 G 120	      4	      4.406	      0.244	
 R  40	 G 121	      4	      4.383	      0.242	
 R  40	 G 122	      4	        4.4	      0.233	
 R  40	 G 123	      4	      4.388	      0.239	
 R  40	 G 124	      4	      4.401	      0.252	
 R  40	 G 125	      4	       4.41	      0.233	
 R  40	 G 126	      5	      4.403	      0.251	
 R  40	 G 127	      4	        4.4	      0.233	
 R  40	 G 128	      4	      4.382	       0.25	
 R  40	 G 129	      5	      4.376	      0.249	
 R  40	 G 130	      4	      4.398	      0.244	
 R  40	 G 131	      4	      4.379	      0.243	
 R  40	 G 132	      4	        4.4	       0.24	
 R  40	 G 133	      4	        4.4	      0.233	
 R  40	 G 134	      4	      4.388	      0.253	
 R  40	 G 135	      5	      4.408	      0.245	
 R  40	 G 136	      5	      4.394	      0.248	
 R  40	 G 137	      4	      4.403	      0.239	
 R  40	 G 138	      5	      4.401	      0.255	
 R  40	 G 139	      4	      4.398	      0.239	
 R  40	 G 140	      4	      4.402	       0.24	
 R  40	 G 141	      4	      4.393	      0.245	
 R  40	 G 142	      4	      4.404	      0.239	
 R  40	 G 143	      4	      4.397	      0.244	
 R  40	 G 144	      4	      4.412	      0.236	
 R  40	 G 145	      4	      4.413	      0.249	
 R  40	 G 146	      4	      4.401	      0.242	
 R  40	 G 147	      4	      4.398	       0.24	
 R  40	 G 148	      4	      4.412	      0.232	
 R  40	 G 149	      4	      4.407	       0.24	
 R  40	 G 150	      4	        4.4	      0.238	
 R  40	 G 151	      4	      4.398	      0.243	
 R  40	 G 152	      4	      4.393	      0.244	
 R  40	 G 153	      4	      4.386	       0.25	
 R  40	 G 154	      4	      4.404	      0.257	
 R  40	 G 155	      4	      4.408	      0.239	
 R  40	 G 156	      4	      4.397	      0.234	
 R  40	 G 157	      5	      4.396	      0.238	
 R  40	 G 158	      4	      4.417	      0.228	
 R  40	 G 159	      5	      4.414	      0.244	
 R  40	 G 160	      4	      4.404	      0.233	
 R  40	 G 161	      4	       4.42	      0.229	
 R  40	 G 162	      4	       4.39	      0.244	
 R  40	 G 163	      4	      4.404	      0.243	
 R  40	 G 164	      4	      4.399	      0.234	
 R  40	 G 165	      4	      4.395	       0.24	
 R  40	 G 166	      4	      4.396	      0.239	
 R  40	 G 167	      4	      4.394	      0.252	
 R  40	 G 168	      4	      4.412	      0.231	
 R  40	 G 169	      4	      4.404	      0.237	
 R  40	 G 170	      4	      4.408	      0.237	
 R  40	 G 171	      4	      4.415	      0.233	
 R  40	 G 172	      4	      4.404	      0.236	
 R  40	 G 173	      4	      4.408	      0.238	
 R  40	 G 174	      4	      4.406	      0.246	
 R  40	 G 175	      4	      4.407	      0.237	
 R  40	 G 176	      5	      4.407	      0.243	
 R  40	 G 177	      4	      4.421	      0.226	
 R  40	 G 178	      4	      4.383	       0.24	
 R  40	 G 179	      5	      4.404	      0.251	
 R  40	 G 180	      4	      4.386	      0.251	
 R  40	 G 181	      5	      4.374	      0.253	
 R  40	 G 182	      4	      4.411	      0.247	
 R  40	 G 183	      4	      4.403	      0.251	
 R  40	 G 184	      4	      4.416	      0.235	
 R  40	 G 185	      4	      4.401	      0.247	
 R  40	 G 186	      4	      4.392	      0.241	
 R  40	 G 187	      4	      4.407	      0.233	
 R  40	 G 188	      5	      4.387	      0.235	
 R  40	 G 189	      4	      4.396	      0.243	
 R  40	 G 190	      5	      4.388	      0.231	
 R  40	 G 191	      4	      4.404	      0.257	
 R  40	 G 192	      4	      4.403	      0.238	
 R  40	 G 193	      4	      4.378	       0.24	
 R  40	 G 194	      4	       4.38	      0.248	
 R  40	 G 195	      4	      4.402	      0.245	
 R  40	 G 196	      4	      4.407	      0.234	
 R  40	 G 197	      4	      4.392	      0.248	
 R  40	 G 198	      4	      4.399	       0.24	
 R  40	 G 199	      4	      4.417	      0.235	
40  	  13
First move: 1 
Percent chance: 1.6557102022828277E-4 0.7701726472955478 0.8742753876130357 2.5018535342388133 0.23060096190033116 0.7877395282452727 0.6001863222812216 0.07515541829276967 
   RawFitness:          5.08

 R  41	 G   0	      5	      4.215	      0.289	
 R  41	 G   1	      4	      4.277	      0.283	
 R  41	 G   2	      4	      4.287	       0.28	
 R  41	 G   3	      5	      4.313	      0.281	
 R  41	 G   4	      5	      4.343	      0.255	
 R  41	 G   5	      4	      4.345	      0.271	
 R  41	 G   6	      4	      4.367	      0.251	
 R  41	 G   7	      4	      4.375	      0.252	
 R  41	 G   8	      4	      4.369	      0.256	
 R  41	 G   9	      4	      4.362	      0.242	
 R  41	 G  10	      5	      4.382	      0.238	
 R  41	 G  11	      4	      4.371	      0.245	
 R  41	 G  12	      4	      4.364	      0.247	
 R  41	 G  13	      4	       4.38	      0.244	
 R  41	 G  14	      4	      4.375	      0.246	
 R  41	 G  15	      4	      4.377	      0.244	
 R  41	 G  16	      4	      4.379	      0.253	
 R  41	 G  17	      4	      4.371	      0.253	
 R  41	 G  18	      5	      4.358	      0.253	
 R  41	 G  19	      4	       4.38	      0.242	
 R  41	 G  20	      4	      4.383	      0.239	
 R  41	 G  21	      4	      4.382	      0.231	
 R  41	 G  22	      5	      4.379	       0.24	
 R  41	 G  23	      4	      4.391	      0.243	
 R  41	 G  24	      4	      4.394	      0.241	
 R  41	 G  25	      4	       4.37	      0.245	
 R  41	 G  26	      4	      4.375	      0.239	
 R  41	 G  27	      5	      4.393	      0.237	
 R  41	 G  28	      4	      4.388	      0.237	
 R  41	 G  29	      4	        4.4	      0.235	
 R  41	 G  30	      4	      4.389	      0.238	
 R  41	 G  31	      4	      4.416	      0.223	
 R  41	 G  32	      4	      4.409	      0.231	
 R  41	 G  33	      4	      4.386	       0.23	
 R  41	 G  34	      4	        4.4	      0.211	
 R  41	 G  35	      4	      4.394	      0.222	
 R  41	 G  36	      4	      4.393	      0.236	
 R  41	 G  37	      4	      4.396	      0.225	
 R  41	 G  38	      4	      4.381	      0.234	
 R  41	 G  39	      4	      4.394	      0.233	
 R  41	 G  40	      4	      4.404	      0.232	
 R  41	 G  41	      5	      4.394	       0.24	
 R  41	 G  42	      4	      4.393	      0.252	
 R  41	 G  43	      4	      4.406	      0.235	
 R  41	 G  44	      4	      4.419	      0.241	
 R  41	 G  45	      4	      4.405	      0.242	
 R  41	 G  46	      4	      4.402	      0.235	
 R  41	 G  47	      4	      4.416	       0.23	
 R  41	 G  48	      4	      4.391	      0.247	
 R  41	 G  49	      4	      4.398	      0.239	
 R  41	 G  50	      4	      4.401	      0.239	
 R  41	 G  51	      4	      4.379	      0.245	
 R  41	 G  52	      4	      4.393	       0.24	
 R  41	 G  53	      4	      4.413	      0.239	
 R  41	 G  54	      4	      4.398	      0.248	
 R  41	 G  55	      4	      4.402	      0.247	
 R  41	 G  56	      4	      4.396	      0.246	
 R  41	 G  57	      4	      4.411	      0.229	
 R  41	 G  58	      4	      4.391	      0.248	
 R  41	 G  59	      4	      4.406	      0.241	
 R  41	 G  60	      4	       4.41	      0.229	
 R  41	 G  61	      4	      4.384	      0.241	
 R  41	 G  62	      4	      4.406	      0.233	
 R  41	 G  63	      4	      4.396	       0.25	
 R  41	 G  64	      4	       4.39	      0.241	
 R  41	 G  65	      4	      4.409	      0.241	
 R  41	 G  66	      4	      4.411	      0.244	
 R  41	 G  67	      4	      4.408	      0.239	
 R  41	 G  68	      4	      4.402	       0.24	
 R  41	 G  69	      4	      4.405	      0.246	
 R  41	 G  70	      4	      4.404	       0.25	
 R  41	 G  71	      5	      4.388	      0.243	
 R  41	 G  72	      5	        4.4	      0.239	
 R  41	 G  73	      4	      4.407	      0.245	
 R  41	 G  74	      4	      4.394	      0.247	
 R  41	 G  75	      4	      4.413	      0.229	
 R  41	 G  76	      4	      4.393	      0.236	
 R  41	 G  77	      4	      4.389	      0.251	
 R  41	 G  78	      5	      4.398	      0.248	
 R  41	 G  79	      4	      4.401	      0.237	
 R  41	 G  80	      4	      4.381	      0.239	
 R  41	 G  81	      4	       4.41	      0.242	
 R  41	 G  82	      5	      4.403	      0.231	
 R  41	 G  83	      4	      4.409	      0.244	
 R  41	 G  84	      4	      4.395	      0.238	
 R  41	 G  85	      4	      4.404	      0.239	
 R  41	 G  86	      4	      4.408	      0.244	
 R  41	 G  87	      4	      4.395	      0.245	
 R  41	 G  88	      4	      4.408	       0.24	
 R  41	 G  89	      4	        4.4	      0.229	
 R  41	 G  90	      4	      4.382	      0.231	
 R  41	 G  91	      4	      4.393	      0.241	
 R  41	 G  92	      4	      4.392	      0.241	
 R  41	 G  93	      4	        4.4	       0.26	
 R  41	 G  94	      4	      4.397	      0.232	
 R  41	 G  95	      4	      4.407	      0.242	
 R  41	 G  96	      4	      4.398	      0.248	
 R  41	 G  97	      4	      4.408	       0.23	
 R  41	 G  98	      4	      4.401	      0.241	
 R  41	 G  99	      4	      4.407	      0.253	
 R  41	 G 100	      5	      4.387	      0.245	
 R  41	 G 101	      5	      4.405	      0.235	
 R  41	 G 102	      4	      4.388	      0.245	
 R  41	 G 103	      4	      4.407	      0.239	
 R  41	 G 104	      4	      4.402	      0.239	
 R  41	 G 105	      5	      4.412	      0.245	
 R  41	 G 106	      4	      4.396	      0.231	
 R  41	 G 107	      4	      4.408	      0.234	
 R  41	 G 108	      4	      4.403	       0.25	
 R  41	 G 109	      4	      4.408	      0.246	
 R  41	 G 110	      4	      4.399	      0.248	
 R  41	 G 111	      5	       4.39	       0.25	
 R  41	 G 112	      4	      4.416	      0.242	
 R  41	 G 113	      4	      4.404	      0.236	
